"1966128W","Wood Dorothy","Mujer",19460604,"Casado/a ","70 E Broadway  New York, NY 10004 ","Ingenieros & Especialistas",1,"Norteamérica","Estados Unidos",27,25
"1966129C","Chellew Daniel","Hombre ",19590828,"Divorciado/a ","286 1st Ave # A  New York, NY 10007 ","Ingenieros & Especialistas",2,"Norteamérica","Estados Unidos",8,12
"2031664W","Walker Tony ","Hombre ",19450608,"Casado/a ","8 Emperor'S Gate ,London EC3","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",14,16
"2031665A","Ashton Andrew ","Hombre ",19771216,"Soltero/a","5 Fountain Square 123 Buckingham Palace Rd ,London NW1","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",3,6
"1966130D","Delgado Crespo Eduardo","Hombre ",19560728,"Soltero/a","Antic De Madrid 90 08029 Barcelona","Doctores & Profesionales de la Salud",0,"Sur Europa","España",13,5
"1966131R","Riggs Elisabeth ","Mujer",19530205,"Casado/a ","117 Macdougal St  New York, NY 10014","Economistas,Abogados & Admin.Empresas ",2,"Norteamérica","Estados Unidos",15,10
"2031666M","Mckinsey Edgar","Hombre ",19191010,"Soltero/a","2410 E 8 Ave  Hialeah, FL 33027 ","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",14,17
"2031667P","Prieto Puig MiguelÁngel ","Hombre ",19390529,"Divorciado/a ","C/ Cuartel de Simancas 56 08023 Barcelona ","Gerentes & Directivos ",0,"Sur Europa","España",2,6
"1835060M","My experience ","Empresa",19790101,,"15 Hoxton Market ,London W2 ","Servicios ",,"Norte Europa","Reino Unido ",3,8
"1835061W","Wok House ","Empresa",19440216,,"Viale F.lli Rosselli, 2 ,Florencia","Alimentación",,"Sur Europa","España",14,24
"1900596G","Griffin Tony","Hombre ",19710910,"Casado/a ","26-28 Neal Street ,London SW1 ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",2,10
"1900597B","Barney Grant","Hombre ",19160617,"Viudo/a","12 Wilson Street ,London NW1","Ingenieros & Especialistas",3,"Norte Europa","Reino Unido ",3,8
"1835062K","King Peter","Hombre ",19390616,"Casado/a ","105 The Strand ,London NW1","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",19,16
"1835063G","Griffin Alfred","Hombre ",19190121,"Divorciado/a ","187 Court St  Brooklyn, NY 10015","Economistas,Abogados & Admin.Empresas ",2,"Norteamérica","Estados Unidos",6,5
"1900598A","Avantika","Empresa",19640408,,"121 W 10th St  New York, NY 10007 ","Catering",,"Norteamérica","Estados Unidos",6,13
"1900599B","Burton Jennifer ","Mujer",19490821,"Divorciado/a ","3 Rue Cambon , 75003 Paris","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",7,12
"1966132G","Gadd Frederick","Hombre ",19390316,"Soltero/a","Copthorne Road ,London EC1","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",13,8
"1966133H","Humphrey Cristopher ","Hombre ",19460403,"Casado/a ","381 Broadway  New York, NY 10016","Architectos,Decoradores & Humanistas",0,"Norteamérica","Estados Unidos",4,6
"2031668M","Mckinsey Nicholas ","Hombre ",19251012,"Soltero/a","60 Pearl St Fl 1  New York, NY 10017","Ama de Casa ",0,"Norteamérica","Estados Unidos",4,9
"2031669M","Mckay Edgar ","Hombre ",19280528,"Soltero/a","Cutlers Gardens Arcade, 10 Devonshire Square ,London SW1","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",0,6
"1966134A","Asensio Laseca Pilar","Mujer",19510923,"Soltero/a","Joanot Martorell 3 08030 Barcelona","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",6,8
"1966135G","Green Jane","Mujer",19371012,"Soltero/a","35 Maiden Lane (Covent Garden) ,London W2 ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",12,11
"2031670C","Calla ","Empresa",19671221,,"66 Mott St  New York, NY 10013","Servicios ",,"Norteamérica","Estados Unidos",7,12
"2031671R","Roberts Cristopher","Hombre ",19390613,"Divorciado/a ","Arnulfstrasse 4, München","Doctores & Profesionales de la Salud",1,"Norte Europa","Reino Unido ",14,14
"1572920H","Hunter Eve","Mujer",19360923,"Casado/a ","10 Albion Street ,Liverpool L3 5UX","Economistas,Abogados & Admin.Empresas ",2,"Norte Europa","Reino Unido ",0,10
"1572921L","Langford Nicholas ","Hombre ",19180921,"Divorciado/a ","717 SE 17th St  Fort Lauderdale, FL 33022 ","Gerentes & Directivos ",2,"Norteamérica","Estados Unidos",2,9
"1638456H","Howard Eve","Mujer",19750731,"Soltero/a","67 Queen Street ,London NW1 ","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",11,14
"1638457R","Ramis Sagrista Alejandro","Hombre ",19791204,"Soltero/a","Corso Buenos Aires 42/5 , Milano","Doctores & Profesionales de la Salud",0,"Sur Europa","España",1,7
"1572922S","Sales Joseph","Hombre ",19760925,"Soltero/a","75 Saint Marks Pl  New York, NY 10006 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",8,15
"1572923C","Corrales Díaz Ester ","Mujer",19730712,"Casado/a ","Piazza della Repubblica 17 , Milano ","Doctores & Profesionales de la Salud",2,"Sur Europa","España",13,13
"1638458S","Sáez Abellán Luis ","Hombre ",19790508,"Soltero/a","Via Castelfidaro 2 , Milano ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",3,7
"1638459P","Payne Lewis ","Hombre ",19430527,"Soltero/a","Am Tucherpark 7, München","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",0,9
"1703992D","Downtown Restaurant ","Empresa",19370801,,"127 Ledbury Road ,London SW1","Alimentación",,"Norte Europa","Reino Unido ",8,7
"1703993B","Burguera Liria Pilar","Mujer",19770422,"Soltero/a","Piazza Repubblica, 7 ,Florencia ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",3,8
"1769528L","Locklin Caroline","Mujer",19450419,"Soltero/a","163 Varick St  New York, NY 10010 ","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",13,10
"1769529F","Fuentes Mohedano Eduard ","Hombre ",19770804,"Soltero/a","Artistas, 7, Madrid 28022 ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",13,6
"1703994T","Thornton James","Hombre ",19471029,"Soltero/a","301 SE 19th St  Fort Lauderdale, FL 33041 ","Ama de Casa ",0,"Norteamérica","Estados Unidos",3,9
"1703995M","Mackintosh Jacqueline ","Mujer",19360624,"Soltero/a","34 Cochrane Street ,Liverpool L3 5UX","Ama de Casa ",0,"Norte Europa","Reino Unido ",8,8
"1769530M","Mckay Lewis ","Hombre ",19590924,"Casado/a ","42 Clyde Street ,Liverpool L69 7HY","Economistas,Abogados & Admin.Empresas ",2,"Norte Europa","Reino Unido ",10,8
"1769531M","Mackenzie Arthur","Hombre ",19681015,"Soltero/a","35 Turnbull Street ,Liverpool L69 3BX ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",2,7
"1572924M","Marqués Acereda Elvira","Mujer",19520102,"Casado/a ","Corso Lodi 4 , Milano ","Ingenieros & Especialistas",3,"Sur Europa","España",6,9
"1572925V","Vázquez Vilanova David","Hombre ",19520922,"Soltero/a","Borgo SS.Apostoli 33r ,Florencia","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",13,10
"1638460H","Hill Gerald ","Hombre ",19770329,"Soltero/a","Leicester Square ,London NW1","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",6,9
"1638461P","Parsons Tom ","Hombre ",19701018,"Soltero/a","The Piazza ,London NW1","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",6,6
"1572926K","Kaylee","Empresa",19730508,,"via Aurelia, 619 Roma ","Catering",,"Sur Europa","España",6,13
"1572927C","Collin","Empresa",19750117,,"11-13 Frith Street ,London W2 ","Catering",,"Norte Europa","Reino Unido ",12,16
"1638462B","Bush Olivia ","Mujer",19291015,"Casado/a ","64 Laurieston Road ,Liverpool L3 5UX","Gerentes & Directivos ",3,"Norte Europa","Reino Unido ",7,9
"1638463B","Birch Tony","Hombre ",19480104,"Soltero/a","1 Rue Sainte-Opportune , 75003 Paris","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",2,8
"1703996E","Estrada Guerrero Javier ","Hombre ",19371201,"Viudo/a","Viale Amendola, 34 ,Florencia ","Economistas,Abogados & Admin.Empresas ",2,"Sur Europa","España",8,7
"1703997H","Hill Cristopher ","Hombre ",19440103,"Casado/a ","61 Gloucester Road ,London EC3","Doctores & Profesionales de la Salud",3,"Norte Europa","Reino Unido ",16,9
"1769532K","King Michael","Hombre ",19590726,"Soltero/a","Waterstone'S, Searcy'S, 203 Piccadilly ,London W2 ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",8,9
"1769533S","Sánchez Noguera Marcos","Hombre ",19391117,"Casado/a ","Miguel Ángel, 3, Madrid 28022 ","Gerentes & Directivos ",3,"Sur Europa","España",6,8
"1703998R","Roberts Lewis ","Hombre ",19410117,"Divorciado/a ","47-51 Inverness Terrace ,London WC2E 8QH","Economistas,Abogados & Admin.Empresas ",3,"Norte Europa","Reino Unido ",0,6
"1703999N","Nirjhar ","Empresa",19531229,,"46 Bowery  New York, NY 10007 ","Catering",,"Norteamérica","Estados Unidos",11,12
"1769534M","Mackenzie Charles ","Hombre ",19771226,"Soltero/a","Theresienhöhe 9, München","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",5,8
"1769535E","Edmonson Judith ","Mujer",19730719,"Soltero/a","16450 NE 4th Ave  Miami, FL 33023 ","Ingenieros & Especialistas",0,"Norteamérica","Estados Unidos",9,8
"1835064H","Hetfield David","Hombre ",19680822,"Casado/a ","65 Bentnick Street ,Liverpool L69 3BX ","Doctores & Profesionales de la Salud",3,"Norte Europa","Reino Unido ",6,11
"1835065F","Food","Empresa",19450216,,"Carrera de San Jerónimo, 32, 3º, Madrid 28020 ","Food",,"Sur Europa","España",32,77
"1900600H","Humphrey Grant","Hombre ",19430512,"Soltero/a","Granville Place ,London EC3 ","Ama de Casa ",0,"Norte Europa","Reino Unido ",15,19
"1900601C","Cait","Empresa",19550220,,"via dei Gracchi, 324 Roma ","Servicios ",,"Sur Europa","España",8,23
"1835066S","Sánchez Noguera Luis","Hombre ",19381014,"Casado/a ","Cervantes,34 - 2º, Madrid 28020 ","Doctores & Profesionales de la Salud",2,"Sur Europa","España",17,15
"1835067L","López Martín Rubén","Hombre ",19711030,"Casado/a ","via di Pallacorda, 2 Roma ","Ingenieros & Especialistas",0,"Sur Europa","España",9,7
"1900602N","Nida","Empresa",19370812,,"17 Rue Beauregard , 75003 Paris ","Catering",,"Norte Europa","Reino Unido ",11,19
"1900603T","Trow Esther ","Mujer",19630101,"Soltero/a","1134 Normandy Dr  Miami, FL 33012 ","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",6,7
"1966136H","Hacker Donald ","Hombre ",19481105,"Divorciado/a ","33 St James'S Street ,London W2 ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",12,12
"1966137K","Kennedy Tom ","Hombre ",19630825,"Soltero/a","443 S State Road 7  Plantation, FL 33039","Architectos,Decoradores & Humanistas",0,"Norteamérica","Estados Unidos",5,11
"2031672S","Sullivan Arthur ","Hombre ",19790505,"Casado/a ","44 Claremont Street ,Liverpool L69 3BX","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",7,8
"2031673P","Piqueras Nieto Inés ","Mujer",19750831,"Soltero/a","Carrer D 50 08017 Barcelona ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",4,7
"1966138O","O'Connor Edgar","Hombre ",19170320,"Casado/a ","70 Rue Daguerre , 75003 Paris ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",17,11
"1966139V","Vázquez Vilanova Lorenzo","Hombre ",19510722,"Divorciado/a ","Via Napo Torriani 23 , Milano ","Economistas,Abogados & Admin.Empresas ",1,"Sur Europa","España",10,11
"2031674B","Blasco Heredia Alberto","Hombre ",19550503,"Soltero/a","via dei Greci, 23/b Roma","Doctores & Profesionales de la Salud",0,"Sur Europa","España",12,7
"2031675D","Docherty Denis","Hombre ",19330128,"Soltero/a","16614 Saddle Club Rd  Fort Lauderdale, FL 33029 ","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",9,8
"1835068E","Embury Nicholas ","Hombre ",19630903,"Soltero/a","35 St George'S Drive ,London EC1","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",7,8
"1835069B","Brothers Restaurant ","Empresa",19360808,,"93 Southpark Avenue ,Liverpool L70 2DH","Alimentación",,"Norte Europa","Reino Unido ",12,11
"1900604H","Hill Agatha ","Mujer",19380520,"Casado/a ","151 King'S Square ,London SW1 ","Doctores & Profesionales de la Salud",2,"Norte Europa","Reino Unido ",0,5
"1900605W","Warmick Alfred","Hombre ",19770214,"Soltero/a","Schillerstrasse 12, München ","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",8,9
"1835070A","Almirall Castrillo Mauricio ","Hombre ",19490311,"Soltero/a","Bèrnia 22 08025 Barcelona ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",9,5
"1835071M","Madeline","Empresa",19480517,,"34 Cochrane Street ,Liverpool L3 5UX","Catering",,"Norte Europa","Reino Unido ",11,23
"1900606C","Chow","Empresa",19410530,,"44-48 Clapham High Street (Highbury & Islington) ,London SW1","Servicios ",,"Norte Europa","Reino Unido ",36,78
"1900607E","Esteban Galán Xavi","Hombre ",19460527,"Casado/a ","Via Buozzi 2 , Milano ","Economistas,Abogados & Admin.Empresas ",1,"Sur Europa","España",7,7
"1966140H","Hunter Eric ","Hombre ",19500227,"Soltero/a","Radlsteg 1, München ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",11,12
"1966141H","Hacker Jhon ","Hombre ",19450530,"Casado/a ","6 Rue de la Tour , 75002 Paris","Ama de Casa ",2,"Norte Europa","Reino Unido ",5,9
"2031676J","Jones Ernest","Hombre ",19151003,"Divorciado/a ","200 W End Ave  New York, NY 10008 ","Architectos,Decoradores & Humanistas",3,"Norteamérica","Estados Unidos",5,6
"2031677S","Sandoval Romero Meritxell ","Mujer",19400606,"Divorciado/a ","via della Tenuta di Torrenova, 60 Roma","Economistas,Abogados & Admin.Empresas ",2,"Sur Europa","España",0,8
"1966142N","Nisha ","Empresa",19290609,,"116 Sussex Gardens ,London EC1","Catering",,"Norte Europa","Reino Unido ",14,10
"1966143W","Walsh Dorothy ","Mujer",19760826,"Soltero/a","166 Boulevard Berthier , 75001 Paris","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",1,10
"2031678J","Jones Denis ","Hombre ",19711109,"Soltero/a","10 North Canalbank Street ,Liverpool L70 2DH","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",12,7
"2031679N","Noe ","Empresa",19690121,,"Tutor, 1, Madrid 28011","Catering",,"Sur Europa","España",21,23
"2097152D","Dickinson Clare ","Mujer",19370310,"Casado/a ","94 Bath Street ,Liverpool L69 3BX ","Gerentes & Directivos ",2,"Norte Europa","Reino Unido ",5,6
"2097153S","Skydel Charles","Hombre ",19490808,"Soltero/a","81 Winter Street ,Liverpool L69 2DH ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",7,10
"2162688N","Nivedita","Empresa",19281217,,"C/ Primavera 95 08023 Barcelona ","Catering",,"Sur Europa","España",11,12
"2162689M","Morris Jennifer ","Mujer",19141204,"Casado/a ","195 Ravenswood Rd  Fort Lauderdale, FL 33030","Economistas,Abogados & Admin.Empresas ",2,"Norteamérica","Estados Unidos",6,9
"2097154V","Valley Pizzeria ","Empresa",19300531,,"30 Barkston Gardens ,London EC3 ","Alimentación",,"Norte Europa","Reino Unido ",8,7
"2097155M","Moreno Muniesa Eduardo","Hombre ",19631127,"Divorciado/a ","Via del Mare 93 , Milano","Ingenieros & Especialistas",0,"Sur Europa","España",6,10
"2162690D","Díez Durán Rosa ","Mujer",19330910,"Casado/a ","Via Napo Torriani 28 , Milano ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",4,8
"2162691H","Holdsworth Judith ","Mujer",19530522,"Soltero/a","15 Quai Saint Michel , 75015 Paris","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",4,6
"2228224M","Mclean Deborah","Mujer",19580902,"Divorciado/a ","47 Welbeck Street ,London WC2E 8QH","Ingenieros & Especialistas",2,"Norte Europa","Reino Unido ",4,7
"2228225R","Rovira Soriano Carmen ","Mujer",19491003,"Casado/a ","via Mario dei Fiori, 37 Roma","Gerentes & Directivos ",2,"Sur Europa","España",18,13
"2293760S","Spencer Adeline ","Mujer",19270131,"Casado/a ","42 Princes Square ,London EC3 ","Ingenieros & Especialistas",3,"Norte Europa","Reino Unido ",6,9
"2293761S","Shaver Peter","Hombre ",19661119,"Casado/a ","20335 Biscayne Blvd  Miami, FL 33013","Ingenieros & Especialistas",2,"Norteamérica","Estados Unidos",8,7
"2228226N","Nora","Empresa",19730417,,"21 Monmouth Street ,London W2 ","Catering",,"Norte Europa","Reino Unido ",7,15
"2228227T","Thando","Empresa",19410311,,"Via Ugo Tarchetti 2 , Milano","Catering",,"Sur Europa","España",6,12
"2293762V","Valencia","Empresa",19290630,,"208 Varick St  New York, NY 10012 ","Servicios ",,"Norteamérica","Estados Unidos",12,13
"2293763M","Mcgraw Thomas ","Hombre ",19761101,"Soltero/a","3737 NW 36th St  Miami, FL 33024","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",9,9
"2097156A","American Café ","Empresa",19630603,,"138-140 Sussex Gardens ,London EC1","Alimentación",,"Norte Europa","Reino Unido ",17,17
"2097157G","Goodfellow's-The","Empresa",19301031,,"Via Buozzi 2 , Milano ","Servicios ",,"Sur Europa","España",48,103
"2162692S","Siorentina Restaurant ","Empresa",19790408,,"3333 W Okeechobee Rd  Hialeah, FL 33028 ","Alimentación",,"Norteamérica","Estados Unidos",20,31
"2162693D","Dickinson Lewis ","Hombre ",19611028,"Casado/a ","14 E 52nd St  New York, NY 10008","Gerentes & Directivos ",1,"Norteamérica","Estados Unidos",19,10
"2097158J","Jones Peter ","Hombre ",19501109,"Divorciado/a ","Häberlstrasse 9, München","Economistas,Abogados & Admin.Empresas ",2,"Norte Europa","Reino Unido ",14,10
"2097159D","Del Restaurant","Empresa",19411025,,"Largo Carrobbio 2 , Milano","Alimentación",,"Sur Europa","España",14,8
"2162694A","Acadia","Empresa",19200319,,"158 Hialeah Dr  Hialeah, FL 33017 ","Catering",,"Norteamérica","Estados Unidos",14,27
"2162695W","Wiffort Joseph","Hombre ",19650119,"Casado/a ","5 Rue des Plantes , 75002 Paris ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",7,6
"2228228T","Thai Restaurant ","Empresa",19431116,,"Via Germanico, 66 Roma","Alimentación",,"Sur Europa","España",12,12
"2228229Y","Youngman Dorothy","Mujer",19551211,"Casado/a ","High Street ,London EC1 ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",9,11
"2293764G","Gentle Gregory","Hombre ",19710322,"Casado/a ","1920 NE 154 St  Miami, FL 33030 ","Economistas,Abogados & Admin.Empresas ",3,"Norteamérica","Estados Unidos",7,9
"2293765M","Marshall Brian","Hombre ",19360727,"Soltero/a","500 Grand St  New York, NY 10018","Ama de Casa ",0,"Norteamérica","Estados Unidos",4,8
"2228230K","King Dorothy","Mujer",19680309,"Soltero/a","81 Cleland Street ,Liverpool L69 7HY","Economistas,Abogados & Admin.Empresas ",1,"Norte Europa","Reino Unido ",9,10
"2228231E","Efemey Peter","Hombre ",19670901,"Casado/a ","Johann-Fichte-Str. 7, München ","Economistas,Abogados & Admin.Empresas ",3,"Norte Europa","Reino Unido ",12,8
"2293766P","Puertas Alquézar Vicente","Hombre ",19610910,"Casado/a ","largo del Pallaro, 8 Roma ","Doctores & Profesionales de la Salud",3,"Sur Europa","España",13,13
"2293767B","Brigham Esther","Mujer",19570605,"Casado/a ","Ledererstr. 3, München","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",0,9
